search_keyword,title,company,location,salary_min,salary_max,category,created,description,redirect_url,combined_text,extracted_skills
business analyst,Business Analyst,Atlas Copco Group,"Ward Hill, Essex County",76219.24,76219.24,Accounting & Finance Jobs,2026-08-01 21:23:13+00:00,"Your role As a Business Analyst, your mission is to ensure the financial data is recorded accurately and reflects the business real situation. Being a business partner by interpreting the financial language to business language in order to drive meaningful actions from related functions such as sourcing, warehouse and production to achieve the company goal. Summarize the financial insights through deep dive analysis and collaborative meetings. Present the insights with various reports and visua…",https://www.adzuna.com/land/ad/5825004445?se=1tlhfxyW8RGtoowal0lEmA&utm_medium=api&utm_source=e45342b0&v=5AB6D561FF7678F29D951AB27CA939B96D3D12DA,"Business Analyst Your role As a Business Analyst, your mission is to ensure the financial data is recorded accurately and reflects the business real situation. Being a business partner by interpreting the financial language to business language in order to drive meaningful actions from related functions such as sourcing, warehouse and production to achieve the company goal. Summarize the financial insights through deep dive analysis and collaborative meetings. Present the insights with various reports and visua… Accounting & Finance Jobs",[]
data engineer,Senior Data Engineer,Elevance Health,"Atlanta, Fulton County",130376.79,130376.79,IT Jobs,2026-08-11 07:58:37+00:00,"Anticipated End Date: 2026-08-21 Position Title: Senior Data Engineer Job Description: Senior Data Engineer Hybrid 1: This role requires associates to be in-office 1 - 2 days per week, fostering collaboration and connectivity, while providing flexibility to support productivity and work-life balance. This approach combines structured office engagement with the autonomy of virtual work, promoting a dynamic and adaptable workplace. Alternate locations may be considered if candidates reside within…",https://www.adzuna.com/land/ad/5836694601?se=pCsPgByW8RGtoowal0lEmA&utm_medium=api&utm_source=e45342b0&v=3FE1227CAB8247BC46C6B9DC569EAB3EC12EE98B,"Senior Data Engineer Anticipated End Date: 2026-08-21 Position Title: Senior Data Engineer Job Description: Senior Data Engineer Hybrid 1: This role requires associates to be in-office 1 - 2 days per week, fostering collaboration and connectivity, while providing flexibility to support productivity and work-life balance. This approach combines structured office engagement with the autonomy of virtual work, promoting a dynamic and adaptable workplace. Alternate locations may be considered if candidates reside within… IT Jobs",[]
data engineer,Data Engineer,ManTech International,"Herndon, Fairfax County",115000.0,160000.0,IT Jobs,2026-06-17 20:44:10+00:00,"ManTech seeks a Data Engineer to support our IT department in developing and optimizing our data architecture and infrastructure to aid in critical national security missions. This role involves the design, construction, installation, testing, and maintenance of highly scalable data management systems. The ideal candidate will have a proven track record in engineering solutions that enable the intelligent use and analysis of large datasets in a secure, resilient, and efficient manner. Develop, …",https://www.adzuna.com/land/ad/5767372791?se=pCsPgByW8RGtoowal0lEmA&utm_medium=api&utm_source=e45342b0&v=6614ED4A0CADE6BDE29113BB54E002FDB76CEC18,"Data Engineer ManTech seeks a Data Engineer to support our IT department in developing and optimizing our data architecture and infrastructure to aid in critical national security missions. This role involves the design, construction, installation, testing, and maintenance of highly scalable data management systems. The ideal candidate will have a proven track record in engineering solutions that enable the intelligent use and analysis of large datasets in a secure, resilient, and efficient manner. Develop, … IT Jobs",[]
data engineer,Data Engineer,ManTech International,"Chantilly, Fairfax County",125000.0,165000.0,IT Jobs,2026-07-09 06:14:09+00:00,"As a Wargame Data Analyst in ManTech International’s Data Science & AI department, you will turn complex wargame and simulation outputs into insights that shape U.S. defense strategy. You will design and execute analytical models, apply statistics and AI/ML to operational scenarios, and assess capability performance across contested environments. Partnering with operators, data scientists, and engineers, you will build dashboards and visualizations that translate technical results into clear re…",https://www.adzuna.com/land/ad/5794101507?se=pCsPgByW8RGtoowal0lEmA&utm_medium=api&utm_source=e45342b0&v=34C085BC66EBBA29723BD45C4DB4737EC26691CB,"Data Engineer As a Wargame Data Analyst in ManTech International’s Data Science & AI department, you will turn complex wargame and simulation outputs into insights that shape U.S. defense strategy. You will design and execute analytical models, apply statistics and AI/ML to operational scenarios, and assess capability performance across contested environments. Partnering with operators, data scientists, and engineers, you will build dashboards and visualizations that translate technical results into clear re… IT Jobs",['statistics']
data engineer,Associate Data Engineer,Kodiak Interiors Group,"Englewood, Arapahoe County",97166.6,97166.6,Engineering Jobs,2026-08-04 01:28:45+00:00,"Job Description Job Description About Us: Kodiak Interiors Group is a family of companies that provide high-quality appliances to professional builders, contractors/remodelers, and consumers. KIG is headquartered in Colorado and currently operates five (5) companies with 35 locations in 6 states (AZ, CO, PA, TX, WA, & WV). Since 2014, KIG’s dedicated team of appliance and interior experts has been a driving force behind KIG’s success—championing growth, inspiring innovation, and cultivating a c…",https://www.adzuna.com/land/ad/5827432441?se=pCsPgByW8RGtoowal0lEmA&utm_medium=api&utm_source=e45342b0&v=264648D56907DDE677365BE6136DA59FDA0F8B68,"Associate Data Engineer Job Description Job Description About Us: Kodiak Interiors Group is a family of companies that provide high-quality appliances to professional builders, contractors/remodelers, and consumers. KIG is headquartered in Colorado and currently operates five (5) companies with 35 locations in 6 states (AZ, CO, PA, TX, WA, & WV). Since 2014, KIG’s dedicated team of appliance and interior experts has been a driving force behind KIG’s success—championing growth, inspiring innovation, and cultivating a c… Engineering Jobs",[]
data engineer,Senior Data Engineer,Leidos,"North Chevy Chase, Montgomery County",191820.3,191820.3,IT Jobs,2026-07-28 09:32:34+00:00,"Job Description Description \n Are you ready to join Leidos all-star team? Through training, teamwork, and exposure to challenging technical work, let Leidos show how to accelerate your career path. \n \n Leidos is seeking a mission-driven Senior Data Engineer to join our high-impact team supporting the National Digital Exploitation and Open Source Center (NDOC) DOMEX Technology Platform (DTP). In this role, you will help improve data intelligence pipelines serving both Open Source Intelligence…",https://www.adzuna.com/land/ad/5818368381?se=pCsPgByW8RGtoowal0lEmA&utm_medium=api&utm_source=e45342b0&v=7B8A625A1E3C1BBE71E41149D5660053D0E5E515,"Senior Data Engineer Job Description Description \n Are you ready to join Leidos all-star team? Through training, teamwork, and exposure to challenging technical work, let Leidos show how to accelerate your career path. \n \n Leidos is seeking a mission-driven Senior Data Engineer to join our high-impact team supporting the National Digital Exploitation and Open Source Center (NDOC) DOMEX Technology Platform (DTP). In this role, you will help improve data intelligence pipelines serving both Open Source Intelligence… IT Jobs",[]
data engineer,Data Engineer,Stord,US,97059.17,97059.17,IT Jobs,2026-07-09 04:47:53+00:00,"hackajob is collaborating with Stord to connect them with exceptional professionals for this role. Stord is The Consumer Experience Company, powering seamless checkout through delivery for today's leading brands. Stord is rapidly growing and is on track to double our revenue in the next 18 months. To meet and exceed this target, Stord is strategically scaling teams across the entire company, and seeking energetic experts to help us achieve our mission. By combining comprehensive commerce-enable…",https://www.adzuna.com/land/ad/5793895752?se=pCsPgByW8RGtoowal0lEmA&utm_medium=api&utm_source=e45342b0&v=82E792D02BD34090C970C26685BF35D995158674,"Data Engineer hackajob is collaborating with Stord to connect them with exceptional professionals for this role. Stord is The Consumer Experience Company, powering seamless checkout through delivery for today's leading brands. Stord is rapidly growing and is on track to double our revenue in the next 18 months. To meet and exceed this target, Stord is strategically scaling teams across the entire company, and seeking energetic experts to help us achieve our mission. By combining comprehensive commerce-enable… IT Jobs",[]
data engineer,Data Engineer,MANTECH,"Herndon, Fairfax County",141931.8,141931.8,IT Jobs,2026-08-01 18:55:20+00:00,"hackajob is collaborating with MANTECH to connect them with exceptional professionals for this role. MANTECH seeks a motivated, career and customer-oriented Data Engineer to join our team in Herndon VA. The Data Engineer will leverage their expertise with Python to support the customer’s data pipelines and related applications, from collection to ingestion, and ensure the integrity and security of data systems. You will play a critical role in delivering relevant and actionable cyber data to th…",https://www.adzuna.com/land/ad/5824798229?se=pCsPgByW8RGtoowal0lEmA&utm_medium=api&utm_source=e45342b0&v=EECDCFCB78A9DD314C840579924E8194C0F084ED,"Data Engineer hackajob is collaborating with MANTECH to connect them with exceptional professionals for this role. MANTECH seeks a motivated, career and customer-oriented Data Engineer to join our team in Herndon VA. The Data Engineer will leverage their expertise with Python to support the customer’s data pipelines and related applications, from collection to ingestion, and ensure the integrity and security of data systems. You will play a critical role in delivering relevant and actionable cyber data to th… IT Jobs",['python']
data engineer,Data Engineer,MANTECH,US,167762.39,167762.39,IT Jobs,2026-07-11 16:17:00+00:00,"hackajob is collaborating with MANTECH to connect them with exceptional professionals for this role. MANTECH seeks a motivated, career, and customer-oriented Data Engineer for a new initiative within the National Capital Region. This effort supports the rapid design, deployment, operation, and sustainment of enterprise-scale AI, data, and mission platform capabilities across a cloud, edge, and classified operational environment This role supports enterprise data ingestion, transformation, gover…",https://www.adzuna.com/land/ad/5797150941?se=pCsPgByW8RGtoowal0lEmA&utm_medium=api&utm_source=e45342b0&v=06A0944A528E67F367E11619AAEC60696B958B59,"Data Engineer hackajob is collaborating with MANTECH to connect them with exceptional professionals for this role. MANTECH seeks a motivated, career, and customer-oriented Data Engineer for a new initiative within the National Capital Region. This effort supports the rapid design, deployment, operation, and sustainment of enterprise-scale AI, data, and mission platform capabilities across a cloud, edge, and classified operational environment This role supports enterprise data ingestion, transformation, gover… IT Jobs",[]
data engineer,Senior Data Engineer,ManTech International,"Chantilly, Fairfax County",145000.0,180000.0,IT Jobs,2026-08-11 07:24:23+00:00,"ManTech International seeks a Senior Data Engineer to join our Data Science & Artificial Intelligence (AI) team within the Information Technology (IT) domain. In this role, you will design, build, and optimize scalable data pipelines and architectures supporting mission-critical national security programs. You will collaborate with data scientists and engineers to enable advanced analytics, AI/ML solutions, and secure data integration. ManTech fosters a culture of innovation, integrity, and res…",https://www.adzuna.com/land/ad/5836650049?se=pCsPgByW8RGtoowal0lEmA&utm_medium=api&utm_source=e45342b0&v=900AAF074E03B47BE2BAE744F4A2E37404C067B5,"Senior Data Engineer ManTech International seeks a Senior Data Engineer to join our Data Science & Artificial Intelligence (AI) team within the Information Technology (IT) domain. In this role, you will design, build, and optimize scalable data pipelines and architectures supporting mission-critical national security programs. You will collaborate with data scientists and engineers to enable advanced analytics, AI/ML solutions, and secure data integration. ManTech fosters a culture of innovation, integrity, and res… IT Jobs",[]
data engineer,Data Engineering Manager,Kohler,"Kohler, Sheboygan County",125000.0,155000.0,Engineering Jobs,2026-07-11 15:40:05+00:00,"Kohler is seeking an Engineering Manager to lead Engineering, Maintenance & Asset Management within our manufacturing operations. You will guide a multidisciplinary team to maximize equipment reliability, safety, and productivity while driving continuous improvement and sustainability initiatives. In partnership with operations and quality, you’ll manage capital projects, optimize preventive and predictive maintenance, and leverage data to improve OEE and reduce downtime. This role blends hands…",https://www.adzuna.com/land/ad/5797149623?se=pCsPgByW8RGtoowal0lEmA&utm_medium=api&utm_source=e45342b0&v=87A2C14BC208C178EBD8CA7C6BDB3DA3ADA46A83,"Data Engineering Manager Kohler is seeking an Engineering Manager to lead Engineering, Maintenance & Asset Management within our manufacturing operations. You will guide a multidisciplinary team to maximize equipment reliability, safety, and productivity while driving continuous improvement and sustainability initiatives. In partnership with operations and quality, you’ll manage capital projects, optimize preventive and predictive maintenance, and leverage data to improve OEE and reduce downtime. This role blends hands… Engineering Jobs",[]
data engineer,"Software Development Manager, Amazon Security Data Engineering",Amazon.com Services LLC,"San Luis Obispo, San Luis Obispo County",169522.19,169522.19,IT Jobs,2026-07-28 13:13:41+00:00,"Amazon Security Data Engineering (ASDE) delivers internal cross-Amazon security solutions for the governance of security data. Our team is responsible for building tools and services that collect, store, process and control accessibility to the massive volume and variety of security relevant log data produced by Amazon services. This is a innovative big data management and data access space, and we are seeking a Software Development Manager (SDM) who is excited about leading a talented team of …",https://www.adzuna.com/land/ad/5818627593?se=pCsPgByW8RGtoowal0lEmA&utm_medium=api&utm_source=e45342b0&v=9A4DDF62348C6CDF6716AB8D70689BF8C26AAEC6,"Software Development Manager, Amazon Security Data Engineering Amazon Security Data Engineering (ASDE) delivers internal cross-Amazon security solutions for the governance of security data. Our team is responsible for building tools and services that collect, store, process and control accessibility to the massive volume and variety of security relevant log data produced by Amazon services. This is a innovative big data management and data access space, and we are seeking a Software Development Manager (SDM) who is excited about leading a talented team of … IT Jobs",[]
data engineer,Data Engineer – Corporate Technology Data Engineering & Analytics,MassMutual,"Springfield, Hampden County",134101.42,134101.42,Accounting & Finance Jobs,2026-08-10 01:31:49+00:00,"The Opportunity Join our dynamic team as a Data Engineer – Corporate Technology Data Engineering & Analytics, where you'll play a pivotal role in driving the execution of our data and technology strategy. This role is crucial in driving digital transformation and operational efficiency across Investment Management. As part of this role, you will engage in building data solutions including streaming and batch pipelines, data marts & data warehouse. You will be responsible for establishing robust…",https://www.adzuna.com/land/ad/5835324631?se=pCsPgByW8RGtoowal0lEmA&utm_medium=api&utm_source=e45342b0&v=C70691A7BBAC76B209F5E9FAC665E8C3F96A04D3,"Data Engineer – Corporate Technology Data Engineering & Analytics The Opportunity Join our dynamic team as a Data Engineer – Corporate Technology Data Engineering & Analytics, where you'll play a pivotal role in driving the execution of our data and technology strategy. This role is crucial in driving digital transformation and operational efficiency across Investment Management. As part of this role, you will engage in building data solutions including streaming and batch pipelines, data marts & data warehouse. You will be responsible for establishing robust… Accounting & Finance Jobs",[]
data engineer,Data Engineer – Corporate Technology Data Engineering & Analytics,MassMutual,"Boston, Suffolk County",97954.75,97954.75,Accounting & Finance Jobs,2026-08-10 01:31:49+00:00,"The Opportunity Join our dynamic team as a Data Engineer – Corporate Technology Data Engineering & Analytics, where you'll play a pivotal role in driving the execution of our data and technology strategy. This role is crucial in driving digital transformation and operational efficiency across Investment Management. As part of this role, you will engage in building data solutions including streaming and batch pipelines, data marts & data warehouse. You will be responsible for establishing robust…",https://www.adzuna.com/land/ad/5835324646?se=pCsPgByW8RGtoowal0lEmA&utm_medium=api&utm_source=e45342b0&v=37CF0C3469DB7DFC661934218CE96C67E168BB95,"Data Engineer – Corporate Technology Data Engineering & Analytics The Opportunity Join our dynamic team as a Data Engineer – Corporate Technology Data Engineering & Analytics, where you'll play a pivotal role in driving the execution of our data and technology strategy. This role is crucial in driving digital transformation and operational efficiency across Investment Management. As part of this role, you will engage in building data solutions including streaming and batch pipelines, data marts & data warehouse. You will be responsible for establishing robust… Accounting & Finance Jobs",[]
data engineer,"Senior Director, Data Engineering",Global Partners,"Newton, Middlesex County",377498.53,377498.53,IT Jobs,2026-06-30 21:10:36+00:00,"Join Global Partners as Senior Director of Data Engineering to lead the architecture, development, and optimization of our enterprise data platform. This role drives the design and implementation of modern, AI-native data infrastructure that powers analytics, operations, real-time decisioning, and digital transformation across our energy value chain — terminals, retail convenience stores, fuel marketing, and supply and trading. It is a pivotal role in enabling data-driven decision-making and AI…",https://www.adzuna.com/details/5782672347?utm_medium=api&utm_source=e45342b0,"Senior Director, Data Engineering Join Global Partners as Senior Director of Data Engineering to lead the architecture, development, and optimization of our enterprise data platform. This role drives the design and implementation of modern, AI-native data infrastructure that powers analytics, operations, real-time decisioning, and digital transformation across our energy value chain — terminals, retail convenience stores, fuel marketing, and supply and trading. It is a pivotal role in enabling data-driven decision-making and AI… IT Jobs",[]
data engineer,Senior Geospatial Data Engineer,Vantor,"Pimmit, Fairfax County",170000.0,210000.0,IT Jobs,2026-08-04 16:59:08+00:00,"Vantor seeks a Senior Geospatial Data Engineer to lead design and delivery of cloud-based geospatial data platforms within our Data Science & AI group. You’ll architect scalable pipelines, optimize large spatial datasets, and build APIs that power analytics, automation, and AI-driven client solutions. Partnering with engineers and data scientists in a collaborative, low-ego culture, you’ll own end-to-end implementation—from modeling and ETL/ELT to observability and performance—while mentoring t…",https://www.adzuna.com/land/ad/5828178985?se=pCsPgByW8RGtoowal0lEmA&utm_medium=api&utm_source=e45342b0&v=7D518FAEAAED0A77AFDD42AF891D6C40635254AE,"Senior Geospatial Data Engineer Vantor seeks a Senior Geospatial Data Engineer to lead design and delivery of cloud-based geospatial data platforms within our Data Science & AI group. You’ll architect scalable pipelines, optimize large spatial datasets, and build APIs that power analytics, automation, and AI-driven client solutions. Partnering with engineers and data scientists in a collaborative, low-ego culture, you’ll own end-to-end implementation—from modeling and ETL/ELT to observability and performance—while mentoring t… IT Jobs",['etl']
data engineer,Principal Data Engineer,Oracle,"Nashville, Howard County",116591.48,116591.48,IT Jobs,2026-08-09 06:58:05+00:00,"hackajob is collaborating with Oracle to connect them with exceptional professionals for this role. Description Provides expertise on the design and participates in building of data infrastructure to optimize data processing from a variety of data sources. Independently designs and implements data governance policies and procedures for data handling to manage data consistency, integrity, accuracy, and reliability. Provides expertise on and participates in the design and implementation of rigoro…",https://www.adzuna.com/land/ad/5834594740?se=pCsPgByW8RGtoowal0lEmA&utm_medium=api&utm_source=e45342b0&v=702A9553A3D35007BDE2526165D116D0AC0E339D,"Principal Data Engineer hackajob is collaborating with Oracle to connect them with exceptional professionals for this role. Description Provides expertise on the design and participates in building of data infrastructure to optimize data processing from a variety of data sources. Independently designs and implements data governance policies and procedures for data handling to manage data consistency, integrity, accuracy, and reliability. Provides expertise on and participates in the design and implementation of rigoro… IT Jobs",[]
data engineer,Senior Data Engineer,Babylist,US,166393.53,166393.53,Engineering Jobs,2026-07-06 11:33:25+00:00,"hackajob is collaborating with Babylist to connect them with exceptional professionals for this role. Who We Are Babylist is the leading platform for expecting and new families. More than 10 million people shop with Babylist every year, making it the go-to destination for seamless purchasing, guidance, and expert recommendations. As a modern, AI-forward tech company, Babylist has expanded from a universal registry into a full ecosystem — the Babylist Shop, Babylist Health, Babylist Money, NYC a…",https://www.adzuna.com/land/ad/5789986423?se=pCsPgByW8RGtoowal0lEmA&utm_medium=api&utm_source=e45342b0&v=63BDA63265D529FF4C262FE72FC16136631F536A,"Senior Data Engineer hackajob is collaborating with Babylist to connect them with exceptional professionals for this role. Who We Are Babylist is the leading platform for expecting and new families. More than 10 million people shop with Babylist every year, making it the go-to destination for seamless purchasing, guidance, and expert recommendations. As a modern, AI-forward tech company, Babylist has expanded from a universal registry into a full ecosystem — the Babylist Shop, Babylist Health, Babylist Money, NYC a… Engineering Jobs",[]
data engineer,Senior Data Engineer,Oracle,"Nashville, Howard County",148793.47,148793.47,IT Jobs,2026-08-09 06:58:06+00:00,"hackajob is collaborating with Oracle to connect them with exceptional professionals for this role. Description Oracle Cloud Infrastructure (OCI) is seeking a Senior Data Engineer to join the Capacity Data Analytics team. This team develops the trusted data foundation, reporting platforms, self-service analytics solutions, and data management infrastructure that enable strategic decision-making across OCI's Compute, Storage, Networking, and Data Center organizations. In this role, you will part…",https://www.adzuna.com/land/ad/5834594802?se=pCsPgByW8RGtoowal0lEmA&utm_medium=api&utm_source=e45342b0&v=77AE79624695143316623E26BFA4BD6341ECEAA0,"Senior Data Engineer hackajob is collaborating with Oracle to connect them with exceptional professionals for this role. Description Oracle Cloud Infrastructure (OCI) is seeking a Senior Data Engineer to join the Capacity Data Analytics team. This team develops the trusted data foundation, reporting platforms, self-service analytics solutions, and data management infrastructure that enable strategic decision-making across OCI's Compute, Storage, Networking, and Data Center organizations. In this role, you will part… IT Jobs",[]
data engineer,Consulting Data Engineer,LexisNexis,"Raleigh, Smith County",166359.27,166359.27,IT Jobs,2026-07-06 11:33:19+00:00,"hackajob is collaborating with LexisNexis to connect them with exceptional professionals for this role. About our Team LexisNexis Legal & Professional, which serves customers in more than 150 countries with 11,800 employees worldwide, is part of RELX ( www.relx.com ), a global provider of information-based analytics and decision tools for professional and business customers. Our company has been a long-time leader in deploying AI and advanced technologies to the legal market to improve producti…",https://www.adzuna.com/land/ad/5789986070?se=pCsPgByW8RGtoowal0lEmA&utm_medium=api&utm_source=e45342b0&v=4E8FD2B619020E426A9C037F56792BDFC863847D,"Consulting Data Engineer hackajob is collaborating with LexisNexis to connect them with exceptional professionals for this role. About our Team LexisNexis Legal & Professional, which serves customers in more than 150 countries with 11,800 employees worldwide, is part of RELX ( www.relx.com ), a global provider of information-based analytics and decision tools for professional and business customers. Our company has been a long-time leader in deploying AI and advanced technologies to the legal market to improve producti… IT Jobs",[]
data engineer,Lead Data Engineer,J.P. Morgan,"Plano, Madison County",101833.52,101833.52,IT Jobs,2026-07-19 16:38:16+00:00,"hackajob is collaborating with J.P. Morgan to connect them with exceptional professionals for this role. JOB DESCRIPTION Be part of a dynamic team where your distinctive skills will contribute to a winning culture and team. As a Lead Data Engineering at JPMorgan Chase within the Consumer and Community Banking team, you design, develop, and maintain robust data pipelines and architectures You drive data governance, performance optimization, and mentor engineers while collaborating with business,…",https://www.adzuna.com/land/ad/5807335896?se=pCsPgByW8RGtoowal0lEmA&utm_medium=api&utm_source=e45342b0&v=522065B363161072BF67FA073BF67A3261615D1A,"Lead Data Engineer hackajob is collaborating with J.P. Morgan to connect them with exceptional professionals for this role. JOB DESCRIPTION Be part of a dynamic team where your distinctive skills will contribute to a winning culture and team. As a Lead Data Engineering at JPMorgan Chase within the Consumer and Community Banking team, you design, develop, and maintain robust data pipelines and architectures You drive data governance, performance optimization, and mentor engineers while collaborating with business,… IT Jobs",[]
data engineer,Data Engineer,Bespoke Labs,"North Dartmouth, Bristol County",121302.34,121302.34,IT Jobs,2026-06-16 21:13:01+00:00,"About Us We are AI researchers and builders who understand how to curate data and RL environments that truly improve models. We curated OpenThoughts, one of the best open reasoning datasets, and have trained SOTA models such as Bespoke-MiniCheck and Bespoke-MiniChart. We are embarked on a journey to build Environments that are entire digital worlds that can be used to push the frontier of agents. What You'll Be Working On You will work directly with our research team on RL environment and task …",https://www.adzuna.com/land/ad/5766192241?se=pCsPgByW8RGtoowal0lEmA&utm_medium=api&utm_source=e45342b0&v=A17452F8A8117F5F65A47767A5FB405E577074E0,"Data Engineer About Us We are AI researchers and builders who understand how to curate data and RL environments that truly improve models. We curated OpenThoughts, one of the best open reasoning datasets, and have trained SOTA models such as Bespoke-MiniCheck and Bespoke-MiniChart. We are embarked on a journey to build Environments that are entire digital worlds that can be used to push the frontier of agents. What You'll Be Working On You will work directly with our research team on RL environment and task … IT Jobs",[]
data engineer,Data Engineer,Bespoke Labs,"Casper, Natrona County",122033.8,122033.8,IT Jobs,2026-06-16 21:13:01+00:00,"About Us We are AI researchers and builders who understand how to curate data and RL environments that truly improve models. We curated OpenThoughts, one of the best open reasoning datasets, and have trained SOTA models such as Bespoke-MiniCheck and Bespoke-MiniChart. We are embarked on a journey to build Environments that are entire digital worlds that can be used to push the frontier of agents. What You'll Be Working On You will work directly with our research team on RL environment and task …",https://www.adzuna.com/land/ad/5766192243?se=pCsPgByW8RGtoowal0lEmA&utm_medium=api&utm_source=e45342b0&v=8CC8E8267A0C15A0E2AFB5EBC24C03602EA1D7AA,"Data Engineer About Us We are AI researchers and builders who understand how to curate data and RL environments that truly improve models. We curated OpenThoughts, one of the best open reasoning datasets, and have trained SOTA models such as Bespoke-MiniCheck and Bespoke-MiniChart. We are embarked on a journey to build Environments that are entire digital worlds that can be used to push the frontier of agents. What You'll Be Working On You will work directly with our research team on RL environment and task … IT Jobs",[]
data engineer,Data Engineer,Bespoke Labs,"Fargo, Cass County",113103.84,113103.84,IT Jobs,2026-06-16 21:13:02+00:00,"About Us We are AI researchers and builders who understand how to curate data and RL environments that truly improve models. We curated OpenThoughts, one of the best open reasoning datasets, and have trained SOTA models such as Bespoke-MiniCheck and Bespoke-MiniChart. We are embarked on a journey to build Environments that are entire digital worlds that can be used to push the frontier of agents. What You'll Be Working On You will work directly with our research team on RL environment and task …",https://www.adzuna.com/land/ad/5766192314?se=pCsPgByW8RGtoowal0lEmA&utm_medium=api&utm_source=e45342b0&v=B6E96AF6DA742FA300A41C68F7EEC088A9E3B6A1,"Data Engineer About Us We are AI researchers and builders who understand how to curate data and RL environments that truly improve models. We curated OpenThoughts, one of the best open reasoning datasets, and have trained SOTA models such as Bespoke-MiniCheck and Bespoke-MiniChart. We are embarked on a journey to build Environments that are entire digital worlds that can be used to push the frontier of agents. What You'll Be Working On You will work directly with our research team on RL environment and task … IT Jobs",[]
data engineer,Data Engineer,Bespoke Labs,"Aberdeen, Brown County",120201.43,120201.43,IT Jobs,2026-06-16 21:13:01+00:00,"About Us We are AI researchers and builders who understand how to curate data and RL environments that truly improve models. We curated OpenThoughts, one of the best open reasoning datasets, and have trained SOTA models such as Bespoke-MiniCheck and Bespoke-MiniChart. We are embarked on a journey to build Environments that are entire digital worlds that can be used to push the frontier of agents. What You'll Be Working On You will work directly with our research team on RL environment and task …",https://www.adzuna.com/land/ad/5766192274?se=pCsPgByW8RGtoowal0lEmA&utm_medium=api&utm_source=e45342b0&v=E10DA35DE38A2544F449A1FB5A2B933F97BF7518,"Data Engineer About Us We are AI researchers and builders who understand how to curate data and RL environments that truly improve models. We curated OpenThoughts, one of the best open reasoning datasets, and have trained SOTA models such as Bespoke-MiniCheck and Bespoke-MiniChart. We are embarked on a journey to build Environments that are entire digital worlds that can be used to push the frontier of agents. What You'll Be Working On You will work directly with our research team on RL environment and task … IT Jobs",[]
data engineer,Data Engineer,Bespoke Labs,"Southaven, DeSoto County",116333.8,116333.8,IT Jobs,2026-06-16 21:13:01+00:00,"About Us We are AI researchers and builders who understand how to curate data and RL environments that truly improve models. We curated OpenThoughts, one of the best open reasoning datasets, and have trained SOTA models such as Bespoke-MiniCheck and Bespoke-MiniChart. We are embarked on a journey to build Environments that are entire digital worlds that can be used to push the frontier of agents. What You'll Be Working On You will work directly with our research team on RL environment and task …",https://www.adzuna.com/land/ad/5766192272?se=pCsPgByW8RGtoowal0lEmA&utm_medium=api&utm_source=e45342b0&v=85D9649F762C1569660AFF4E6496552E2E2D13A7,"Data Engineer About Us We are AI researchers and builders who understand how to curate data and RL environments that truly improve models. We curated OpenThoughts, one of the best open reasoning datasets, and have trained SOTA models such as Bespoke-MiniCheck and Bespoke-MiniChart. We are embarked on a journey to build Environments that are entire digital worlds that can be used to push the frontier of agents. What You'll Be Working On You will work directly with our research team on RL environment and task … IT Jobs",[]
data engineer,Data Engineer,Bespoke Labs,"Virginia Beach, Virginia Beach City",113331.12,113331.12,IT Jobs,2026-06-16 21:10:11+00:00,"About Us We are AI researchers and builders who understand how to curate data and RL environments that truly improve models. We curated OpenThoughts, one of the best open reasoning datasets, and have trained SOTA models such as Bespoke-MiniCheck and Bespoke-MiniChart. We are embarked on a journey to build Environments that are entire digital worlds that can be used to push the frontier of agents. What You'll Be Working On You will work directly with our research team on RL environment and task …",https://www.adzuna.com/land/ad/5766191319?se=pCsPgByW8RGtoowal0lEmA&utm_medium=api&utm_source=e45342b0&v=35AA2F7D3EBDCC6179D3958F1385B3803E9FB381,"Data Engineer About Us We are AI researchers and builders who understand how to curate data and RL environments that truly improve models. We curated OpenThoughts, one of the best open reasoning datasets, and have trained SOTA models such as Bespoke-MiniCheck and Bespoke-MiniChart. We are embarked on a journey to build Environments that are entire digital worlds that can be used to push the frontier of agents. What You'll Be Working On You will work directly with our research team on RL environment and task … IT Jobs",[]
data engineer,Data Engineer,Bespoke Labs,"Largo, Prince George's County",115793.2,115793.2,IT Jobs,2026-06-16 21:10:11+00:00,"About Us We are AI researchers and builders who understand how to curate data and RL environments that truly improve models. We curated OpenThoughts, one of the best open reasoning datasets, and have trained SOTA models such as Bespoke-MiniCheck and Bespoke-MiniChart. We are embarked on a journey to build Environments that are entire digital worlds that can be used to push the frontier of agents. What You'll Be Working On You will work directly with our research team on RL environment and task …",https://www.adzuna.com/land/ad/5766191331?se=pCsPgByW8RGtoowal0lEmA&utm_medium=api&utm_source=e45342b0&v=CAE23DB727CC4C6FCE81F4ED10F1463997BD8551,"Data Engineer About Us We are AI researchers and builders who understand how to curate data and RL environments that truly improve models. We curated OpenThoughts, one of the best open reasoning datasets, and have trained SOTA models such as Bespoke-MiniCheck and Bespoke-MiniChart. We are embarked on a journey to build Environments that are entire digital worlds that can be used to push the frontier of agents. What You'll Be Working On You will work directly with our research team on RL environment and task … IT Jobs",[]
